time,relative_humidity,temperature
1572565005755,55.0,23.8
1572564992422,54.9,23.8
1572564979004,54.8,23.9
1572564948185,55.0,23.9
1572564907563,54.7,23.8
1572564866803,54.9,24.0
1572564812788,55.1,23.9
1572564799698,55.0,23.8
1572564779045,55.1,23.8
1572564745493,54.9,23.8
1572564731543,55.1,23.8
1572564714505,55.0,23.8
1572564708140,55.0,23.9
1572564607371,54.8,23.8
1572564597073,55.0,23.9
1572564542027,54.8,23.9
1572564518828,54.7,23.9
1572564433602,54.5,23.9
1572564420115,54.6,23.9
1572564340398,54.5,23.9
1572564278870,54.6,23.9
1572564218752,54.4,23.8
1572564187545,54.5,23.8
1572564174089,54.5,23.8
1572564164296,54.4,23.8
1572564160873,54.4,23.8
1572564147504,54.3,23.8
1572564137636,54.3,23.9
1572564127316,54.2,23.9
1572564090289,54.2,23.9
1572564042096,54.1,23.9
1572563969453,54.2,23.8
1572563874122,54.0,23.8
1572563867440,54.1,23.9
1572563812985,53.9,23.8
1572563697234,54.1,23.9
1572563602527,54.1,23.8
1572563558726,54.0,23.8
1572563513735,54.1,23.9
1572563500369,54.0,23.8
1572563471137,54.1,23.8
1572563432915,54.2,23.9
1572563308797,54.2,23.9
1572563227401,54.2,23.8
1572563220778,54.1,23.9
1572563196914,54.2,23.9
1572563162763,54.2,23.8
1572563156186,54.3,23.9
1572563096701,54.1,23.9
1572563078565,54.1,23.9
1572563075209,54.2,23.9
1572563050342,54.1,23.8
1572562935105,54.1,23.9
1572562931679,54.1,23.9
1572562849455,54.1,23.9
1572562787130,54.1,23.9
1572562766567,54.1,23.9
1572562629085,54.0,23.9
1572562618790,54.0,23.9
1572562585009,54.0,23.9
1572562496336,54.0,23.9
1572562448306,54.0,23.9
1572562379423,53.9,23.9
1572562308437,54.0,23.9
1572562295223,54.1,24.0
1572562200542,53.9,23.9
1572562190173,53.9,24.0
1572562108133,53.9,23.9
1572562080439,53.9,24.0
1572562036224,53.9,23.9
1572562008623,54.0,24.0
1572561958167,53.8,24.0
1572561940850,53.9,24.0
1572561914095,53.7,23.9
1572561886823,53.8,24.0
1572561859887,53.8,24.0
1572561852657,53.8,23.9
1572561805550,53.7,24.0
1572561785624,53.7,23.9
1572561653779,53.7,23.9
1572561591756,53.6,24.0
1572561563645,53.6,23.9
1572561477255,53.6,24.0
1572561470388,53.6,23.9
1572561445786,53.6,24.0
1572561404970,53.6,23.9
1572561370781,53.8,24.0
1572561330139,53.7,23.9
1572561254867,53.8,24.0
1572561209371,53.8,23.9
1572561122342,53.8,23.9
1572561026027,53.8,24.0
1572561005214,53.8,23.9
1572560973829,53.7,24.0
1572560909868,53.8,24.0
1572560820356,53.7,24.0
1572560770785,53.6,24.0
1572560662089,53.6,23.9
1572560641670,53.6,24.0
1572560520529,53.6,23.9
1572560496318,53.7,24.0
1572560479187,53.7,23.9
1572560464827,53.6,23.8
1572560408914,53.6,24.0
1572560325598,53.5,24.0
1572560301833,53.6,23.9
1572560284443,53.5,23.9
1572560205929,53.5,23.9
1572560130863,53.4,24.0
1572560095579,53.5,24.0
1572560092102,53.5,23.9
1572559981247,53.5,24.0
1572559970864,53.5,24.1
1572559949774,53.5,24.0
1572559915534,53.6,23.9
1572559840576,53.7,24.0
1572559722188,53.7,24.0
1572559694335,53.7,24.0
1572559673278,53.9,24.0
1572559630555,53.7,24.0
1572559623417,53.8,24.1
1572559598216,53.7,24.1
1572559514565,53.8,24.0
1572559493479,53.8,24.0
1572559472851,53.8,24.0
1572559444718,53.9,24.0
1572559365719,54.1,24.0
1572559341878,54.1,24.0
1572559335143,54.0,23.9
1572559275856,54.2,24.0
1572559007977,54.8,24.0
1572558978629,54.9,24.0
1572558885825,55.0,24.0
1572558809657,55.1,24.0
1572558802748,55.2,24.0
1572558750010,55.4,24.0
1572558742448,55.3,23.9
1572558546800,55.5,24.0
1572558528314,55.6,24.0
1572558510472,55.7,24.0
1572558460824,55.9,24.0
1572558446580,55.9,24.0
1572558428327,55.9,24.0
1572558418325,55.9,24.0
1572558404361,55.8,24.0
1572558382724,55.8,24.0
1572558362345,56.0,24.0
1572558310936,56.0,23.9
1572558236124,56.3,24.0
1572558157905,56.4,24.0
1572558143855,56.3,24.1
1572558080270,56.5,24.0
1572558045310,56.5,23.9
1572557972459,56.8,24.0
1572557930660,56.9,24.0
1572557847299,57.3,24.0
1572557818659,57.3,24.0
1572557757669,57.6,24.0
1572557750750,57.7,24.0
1572557729969,57.7,24.0
1572557715386,57.9,24.0
1572557686418,57.9,24.0
1572557662874,58.1,23.9
1572557641685,58.1,24.0
1572557631323,58.2,24.0
1572557599582,58.2,24.0
1572557547081,58.3,23.9
1572557521509,58.3,24.0
1572557467305,58.4,24.0
1572557453319,58.5,24.0
1572557435871,58.3,24.0
1572557368111,58.5,24.0
1572557347068,58.7,24.0
1572557343497,58.7,24.0
1572557325949,58.7,23.9
1572557216728,58.7,24.0
1572557146341,59.0,24.1
1572557106688,58.9,24.0
1572557068840,58.9,23.9
1572557034004,59.0,23.9
1572557008376,59.0,24.0
1572556975136,59.1,24.0
1572556957390,59.0,24.0
1572556928055,59.0,24.0
1572556906957,59.1,24.0
1572556857795,59.2,24.0
1572556854230,59.2,24.0
1572556809463,59.2,24.0
1572556781401,59.3,24.0
1572556757148,59.2,24.0
1572556697131,59.2,23.9
1572556628048,59.4,23.9
1572556620879,59.3,24.0
1572556595560,59.5,23.9
1572556588336,59.6,24.0
1572556570833,59.5,24.0
1572556518876,59.6,23.9
1572556507141,59.6,24.0
1572556484410,59.7,24.0
1572556465908,59.5,23.9
1572556445169,59.7,23.9
1572556441626,59.8,24.0
1572556416664,59.8,23.9
1572556413229,59.9,24.0
1572556367694,59.6,24.0
1572556343827,59.8,23.9
1572556277538,59.8,23.9
1572556157003,59.9,23.9
1572556070903,60.1,23.9
1572555962382,60.1,24.0
1572555952257,60.0,24.0
1572555925270,60.0,24.0
1572555854913,59.8,24.0
1572555762114,60.0,24.0
1572555757641,60.0,24.0
1572555694799,59.9,24.0
1572555562214,60.2,23.9
1572555479796,60.0,23.9
1572555441947,59.9,24.0
