time,relative_humidity,temperature
1575240541881,52.0,21.6
1575240521791,52.0,21.7
1575240431942,52.2,21.7
1575240387381,52.0,21.6
1575240338578,52.1,21.6
1575240188619,52.1,21.7
1575240160306,52.2,21.7
1575240086254,52.1,21.7
1575240068372,52.1,21.7
1575240008628,52.0,21.7
1575239976867,52.2,21.7
1575239966646,51.9,21.7
1575239949722,52.1,21.7
1575239928279,52.2,21.7
1575239903289,52.2,21.7
1575239879575,52.1,21.7
1575239857117,52.2,21.7
1575239773315,52.2,21.7
1575239734584,52.2,21.7
1575239724431,52.1,21.7
1575239702543,52.1,21.7
1575239597436,52.2,21.7
1575239571008,52.1,21.7
1575239501848,52.1,21.7
1575239437829,52.2,21.7
1575239424019,52.1,21.7
1575239419044,52.1,21.7
1575239380686,52.2,21.6
1575239365471,52.2,21.8
1575239312643,52.2,21.7
1575239218705,52.1,21.7
1575239174742,52.1,21.7
1575239166273,52.2,21.7
1575239067427,52.2,21.7
1575238982880,52.1,21.7
1575238938240,52.2,21.6
1575238913610,52.3,21.7
1575238865132,52.3,21.7
1575238801337,52.2,21.7
1575238794129,52.2,21.7
1575238775842,52.1,21.7
1575238751484,52.1,21.7
1575238720776,52.2,21.7
1575238689585,52.1,21.7
1575238662981,52.1,21.7
1575238626077,52.1,21.7
1575238616146,52.1,21.8
1575238587521,52.1,21.7
1575238493788,52.2,21.8
1575238472884,52.2,21.7
1575238469308,52.1,21.7
1575238447017,52.1,21.7
1575238381493,52.0,21.7
1575238299936,52.1,21.7
1575238285477,52.1,21.7
1575238110763,52.0,21.8
1575238103995,52.0,21.7
1575238000905,51.9,21.7
1575237979845,52.0,21.7
1575237951658,51.9,21.7
1575237865030,52.0,21.7
1575237797743,52.0,21.7
1575237769402,51.9,21.7
1575237738617,51.9,21.6
1575237703432,51.9,21.7
1575237688855,52.0,21.7
1575237681647,52.0,21.7
1575237678043,51.8,21.7
1575237670631,52.0,21.7
1575237634312,51.9,21.8
1575237571884,51.9,21.7
1575237550529,52.0,21.7
1575237496480,52.0,21.7
1575237486293,52.0,21.7
1575237476092,52.0,21.8
1575237366006,51.9,21.7
1575237358993,51.9,21.7
1575237341061,51.9,21.7
1575237298265,52.0,21.8
1575237262662,51.8,21.8
1575237225942,51.8,21.8
1575237222491,51.8,21.8
1575237138978,51.8,21.7
1575237121382,51.8,21.8
1575237063567,51.6,21.7
1575236920946,51.7,21.7
1575236914039,51.8,21.7
1575236853920,51.7,21.7
1575236804999,51.7,21.7
1575236776299,51.7,21.8
1575236740343,51.6,21.7
1575236681706,51.8,21.8
1575236648690,51.6,21.7
1575236645074,51.5,21.8
1575236554604,51.6,21.7
1575236460502,51.6,21.7
1575236445994,51.7,21.8
1575236423854,51.6,21.7
1575236401809,51.8,21.7
1575236314595,51.8,21.7
1575236275734,51.7,21.7
1575236145585,51.7,21.8
1575236099449,51.5,21.7
1575236056004,51.6,21.8
1575236039546,51.5,21.7
1575235969558,51.6,21.9
1575235930697,51.6,21.7
1575235913185,51.6,21.8
1575235809078,51.7,21.7
1575235797880,51.6,21.7
1575235692868,51.5,21.8
1575235640271,51.5,21.7
1575235605089,51.6,21.7
1575235548347,51.5,21.7
1575235530257,51.6,21.7
1575235467241,51.6,21.7
1575235452232,51.6,21.7
1575235405788,51.6,21.7
1575235398766,51.6,21.7
1575235312839,51.5,21.7
1575235283393,51.6,21.8
1575235187076,51.5,21.6
1575235115329,51.3,21.7
1575234994025,51.4,21.7
1575234952223,51.4,21.8
1575234941887,51.3,21.7
1575234863050,51.4,21.8
1575234843901,51.4,21.7
1575234804539,51.4,21.7
1575234790316,51.5,21.8
1575234729641,51.5,21.7
1575234703111,51.4,21.8
1575234672684,51.4,21.7
1575234647189,51.3,21.8
1575234580303,51.4,21.7
1575234536071,51.4,21.7
1575234504426,51.3,21.7
1575234486660,51.2,21.8
1575234416095,51.2,21.6
1575234398825,51.2,21.8
1575234360322,51.4,21.7
1575234283962,51.4,21.7
1575234269541,51.3,21.7
1575234189845,51.2,21.7
1575234091045,51.4,21.7
1575234014200,51.4,21.7
1575233942227,51.6,21.7
1575233886433,51.5,21.8
1575233858917,51.5,21.8
1575233835629,51.5,21.8
1575233825343,51.4,21.7
1575233743288,51.4,21.7
1575233732838,51.3,21.7
1575233722228,51.5,21.8
1575233639170,51.6,21.7
1575233618366,51.6,21.8
1575233561691,51.3,21.7
1575233536506,51.5,21.7
1575233518890,51.4,21.7
1575233515401,51.3,21.7
1575233465053,51.3,21.7
1575233382537,51.3,21.7
1575233375367,51.2,21.7
1575233371885,51.5,21.7
1575233350986,51.5,21.8
1575233332533,51.4,21.8
1575233088571,51.4,21.8
1575232899076,51.5,21.7
1575232842972,51.4,21.8
1575232825263,51.3,21.8
1575232760636,51.4,21.7
1575232743079,51.4,21.8
1575232723517,51.4,21.8
1575232712898,51.3,21.7
1575232639453,51.4,21.7
1575232590977,51.5,21.7
1575232576071,51.5,21.8
1575232568965,51.5,21.7
1575232537166,51.5,21.6
1575232519173,51.4,21.8
1575232512182,51.4,21.7
1575232447162,51.4,21.7
1575232433363,51.4,21.8
1575232380320,51.4,21.7
1575232375914,51.5,21.7
1575232214168,51.4,21.8
1575232199354,51.4,21.7
1575232188409,51.4,21.8
1575232095373,51.2,21.8
1575232039507,51.2,21.7
1575231928545,51.5,21.8
1575231896752,51.3,21.7
1575231875696,51.4,21.7
1575231849947,51.4,21.8
1575231839353,51.4,21.8
1575231753460,51.5,21.7
1575231735340,51.7,21.8
1575231717783,51.6,21.7
1575231710906,51.5,21.8
