time,relative_humidity,temperature
1575240328475,61.2,18.0
1575240290373,61.2,18.2
1575240211976,61.2,18.1
1575240100166,61.2,18.1
1575239989983,61.1,18.2
1575239956429,60.8,18.2
1575239594052,61.1,18.2
1575239565928,61.1,18.2
1575239538339,61.1,18.2
1575239505390,61.2,18.2
1575239441183,61.0,18.2
1575239372988,61.0,18.3
1575239362180,61.0,18.2
1575239319677,61.0,18.2
1575239295046,61.1,18.2
1575239291546,61.1,18.2
1575239270342,61.0,18.3
1575239253335,61.2,18.2
1575239134299,61.3,18.2
1575239109801,61.1,18.2
1575239106187,61.1,18.2
1575239056570,61.0,18.2
1575238999828,61.1,18.2
1575238969225,61.1,18.2
1575238957085,61.2,18.2
1575238948769,61.1,18.3
1575238893029,61.0,18.2
1575238885750,61.1,18.2
1575238872735,61.2,18.2
1575238856523,61.2,18.2
1575238843690,61.2,18.2
1575238840144,61.1,18.2
1575238772493,61.1,18.3
1575238744432,61.1,18.3
1575238727228,61.1,18.2
1575238700126,60.9,18.2
1575238693241,61.0,18.2
1575238638191,61.1,18.3
1575238501336,61.1,18.2
1575238479683,61.1,18.3
1575238459033,61.0,18.3
1575238429775,61.1,18.2
1575238394845,61.1,18.2
1575238367582,61.0,18.3
1575238353678,60.9,18.2
1575238343049,61.1,18.3
1575238259044,60.9,18.2
1575238223325,60.9,18.3
1575238204094,60.9,18.3
1575238188759,60.9,18.3
1575238181786,60.9,18.3
1575238163885,61.0,18.4
1575238156856,61.0,18.2
1575238153458,61.1,18.3
1575238143228,60.9,18.2
1575238129236,61.0,18.3
1575238121434,61.0,18.2
1575238096829,60.9,18.2
1575238053332,60.9,18.3
1575237983305,61.0,18.2
1575237908547,60.8,18.3
1575237904814,60.8,18.3
1575237845909,60.8,18.2
1575237835098,60.8,18.3
1575237825178,60.8,18.2
1575237786971,60.9,18.3
1575237752869,60.9,18.2
1575237749390,60.9,18.3
1575237662991,60.9,18.3
1575237604354,60.9,18.2
1575237582156,60.9,18.3
1575237546193,60.8,18.3
1575237531605,60.7,18.2
1575237492890,60.8,18.3
1575237471853,60.8,18.3
1575237459132,60.7,18.3
1575237322781,60.7,18.2
1575237266139,60.7,18.4
1575237177904,60.7,18.3
1575237131924,60.6,18.2
1575237078575,60.7,18.2
1575236998938,60.6,18.3
1575236974106,60.5,18.3
1575236967390,60.5,18.3
1575236892930,60.7,18.3
1575236867091,60.5,18.3
1575236836355,60.5,18.3
1575236685228,60.5,18.3
1575236634844,60.6,18.3
